ID,VWO EG1,VWO EG2,VWO EG3,VWO EG4,VWO EG5,VWO EG6,Doorlopend?,HAVO EG1,HAVO EG2,HAVO EG3,HAVO EG4,HAVO EG5,Doorlopend?,,MAVO EG1,MAVO EG2,MAVO EG3,MAVO EG4,Doorlopend?
3106401,,,,,,,FALSE,,,,6.345454545,6.218181818,FALSE,,,,,,FALSE
3106524,,,,,,,FALSE,,,,5.909090909,5.909090909,FALSE,,,,,,FALSE
3106647,7.615384615,,,,,,FALSE,7.615384615,7.224285714,6.078666667,4.881818182,5.72,TRUE,,,,,,FALSE
3107016,,,,5.57,6.94,7.054545455,FALSE,,,,,,FALSE,,,,,,FALSE
3107754,,,,,,,FALSE,,,,5.981818182,5.736363636,FALSE,,,,,,FALSE
3108246,,,,,,,FALSE,,,,,,FALSE,,,5.891428571,5.854545455,5.845454545,FALSE
3108369,,,,,,,FALSE,,,,4.13,6.027272727,FALSE,,,,,,FALSE
3108738,6.966666667,6.745,6.288823529,4.6,,,FALSE,6.966666667,,,5.7,,FALSE,,,,,,FALSE
3109107,,,,,,,FALSE,,,,,,FALSE,,6.562307692,6.216923077,6.05,6.322222222,TRUE
3110706,7.077692308,6.799333333,6.382352941,4.62,,,FALSE,,,,,,FALSE,,,,,,FALSE
3110829,5.633333333,,,,,,FALSE,5.633333333,5.765384615,,,,FALSE,,,,6.861538462,6.872727273,FALSE
3110952,6.271666667,6.239230769,,,,,FALSE,,,6.12,5.68,,FALSE,,,,,,FALSE
3111075,,,,,,,FALSE,,,,,,FALSE,,7.032307692,6.315833333,5.833333333,6.13,TRUE
3111198,,,,,,,FALSE,,,,,,FALSE,,6.11,6.623846154,6.75,6.609090909,TRUE
3111321,7.880769231,7.412666667,7.329411765,6.72,6.654545455,,FALSE,,,,,,FALSE,,,,,,FALSE
3111444,,,,,,,FALSE,,,,,,FALSE,,4.82,6.425,6.672727273,6.68,TRUE
3111567,7.984615385,7.796,8.182352941,8.27,8.227272727,,FALSE,,,,,,FALSE,,,,,,FALSE
3111690,,,,,,,FALSE,,,,6.76,,FALSE,,7.018333333,6.7125,7.266666667,7.69,TRUE
3111813,,,,,,,FALSE,,,,,,FALSE,,7.124615385,6.856923077,6.8,6.68,TRUE
3111936,4.922222222,,,,,,FALSE,4.922222222,,,,,FALSE,,,6.343076923,6.430769231,6.48,FALSE
3112059,,,,,,,FALSE,,,,,,FALSE,,5.49,5.916153846,6.041666667,6.311111111,TRUE
3112797,6.755555556,6.906153846,6.646666667,,,,FALSE,6.755555556,,,6.24,,FALSE,,,,,,FALSE
3112920,,,,,,,FALSE,,,,,,FALSE,,,7.254166667,6.291666667,5.766666667,FALSE
3113043,,,,,,,FALSE,,,,,,FALSE,,5.92,6.865384615,6.553846154,6.42,TRUE
3115380,6.322222222,,,,,,FALSE,6.322222222,5.683076923,,,,FALSE,,,,,,FALSE
3115503,,,,,,,FALSE,,,,,,FALSE,,5.01,5.9825,6.709090909,7.22,TRUE
3115626,6.277777778,,,,,,FALSE,6.277777778,6.685384615,6.526666667,6.82,6.56,TRUE,,,,,,FALSE
3115995,,,,,,,FALSE,,,,,,FALSE,,,,6.083333333,5.836363636,FALSE
3116610,,,,,,,FALSE,,,,,,FALSE,,6.187692308,5.993076923,6.2,6.4,TRUE
3117225,,,,,,,FALSE,,,,,,FALSE,,5.06,6.121666667,5.683333333,6.13,TRUE
3117717,5.666666667,,,,,,FALSE,5.666666667,6.23,6.033333333,5.88,,FALSE,,,,,,FALSE
3117963,,7.725384615,7.626666667,7.02,6.818181818,,FALSE,,,,,,FALSE,,,,,,FALSE
3118824,,,,,,,FALSE,,,,,,FALSE,,6.480833333,5.833333333,6.066666667,6.12,TRUE
3120300,,,,,,,FALSE,,6.284615385,,,,FALSE,,6.7,,6.275,6.47,FALSE
3120423,6.377777778,,,,,,FALSE,6.377777778,6.481538462,6.193333333,6.07,5.61,TRUE,,,,,,FALSE
3127803,8.588461538,8.384666667,8.482352941,8.244444444,8.34,,FALSE,,,,,,FALSE,,,,,,FALSE
3127926,,,,,,,FALSE,,,,,,FALSE,,6.741538462,6.296923077,6.3,6.54,TRUE
3128049,,,,,,,FALSE,,,,,,FALSE,,6.293076923,5.926923077,6.581818182,6.290909091,TRUE
3128295,,,,,,,FALSE,,,,,,FALSE,,6.24,6.682307692,6.358333333,6.29,TRUE
3128418,,,,,,,FALSE,,7.473076923,,,,FALSE,,6.99,,,,FALSE
3130140,,,,,,,FALSE,,,,,,FALSE,,5.01,6.13,5.908333333,6.166666667,TRUE
3130386,6.685833333,6.910769231,6.426666667,5.05,,,FALSE,,,,6.57,,FALSE,,,,,,FALSE
3130509,6.365,5.864615385,,,,,FALSE,,,6.246666667,,,FALSE,,,,,,FALSE
3130632,4.744444444,,,,,,FALSE,4.744444444,,,,,FALSE,,,6.279166667,6.416666667,6.35,FALSE
3130878,5.555555556,,,,,,FALSE,5.555555556,5.996923077,6.006666667,4.76,,FALSE,,,,,,FALSE
3131985,,,,,,,FALSE,,,,,,FALSE,,4.4,,,,FALSE
3133215,5.477777778,,,,,,FALSE,5.477777778,5.390769231,,,,FALSE,,,,6.55,6.61,FALSE
3133338,,,,,,,FALSE,,,,,,FALSE,,6.244615385,6.13,6.508333333,6.49,TRUE
3133707,7.457692308,7.089333333,6.182352941,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3133830,7.182307692,7.118666667,7.082352941,6.488888889,6.59,,FALSE,,,,,,FALSE,,,,,,FALSE
3134076,7.688888889,,,,,,FALSE,7.688888889,7.93,7.86,7.47,7.41,TRUE,,,,,,FALSE
3135306,6.177777778,,,,,,FALSE,6.177777778,6.761538462,,,,FALSE,,,,,,FALSE
3135921,,,,,,,FALSE,,,,,,FALSE,,6.516153846,6.334615385,5.95,6.411111111,TRUE
3136044,,,,,,,FALSE,,,,,,FALSE,,6.103333333,5.570833333,,,FALSE
3136167,,,,,,,FALSE,,,,,,FALSE,,6.584166667,5.938333333,,,FALSE
3137889,6.244444444,,,,,,FALSE,6.244444444,6.293846154,6.473333333,6.03,5.89,TRUE,,,,,,FALSE
3138135,,,,,,,FALSE,,,,,,FALSE,,5.925384615,,,,FALSE
3138873,7.044444444,,,,,,FALSE,7.044444444,7.397692308,7.173333333,6.63,6.27,TRUE,,,,,,FALSE
3139242,6.077692308,,,,,,FALSE,,5.644615385,,,,FALSE,,,,6.415384615,6.63,FALSE
3139365,5.144444444,,,,,,FALSE,5.144444444,,,,,FALSE,,,6.784166667,6.108333333,5.866666667,FALSE
3139488,6.5,,,,,,FALSE,6.5,6.659230769,6.6,6.52,6.42,TRUE,,,,,,FALSE
3139611,5.765,,,,,,FALSE,,6.191538462,6.246666667,6.2,5.89,FALSE,,,,,,FALSE
3141210,5.355555556,,,,,,FALSE,5.355555556,5.706153846,,,,FALSE,,,,5.858333333,6.14,FALSE
3141333,,,,,,,FALSE,,,,,,FALSE,,6.35,6.100833333,5.483333333,,FALSE
3141456,7.711538462,7.925333333,8.082352941,7.755555556,7.64,,FALSE,,,,,,FALSE,,,,,,FALSE
3141579,5.811111111,,,,,,FALSE,5.811111111,6.165384615,5.686666667,,,FALSE,,,,6.6,6.41,FALSE
3141702,6.844444444,,,,,,FALSE,6.844444444,6.919230769,6.506666667,6.33,6.14,TRUE,,,,,,FALSE
3141825,,,,,,,FALSE,,,,,,FALSE,,5.5,6.120769231,6.166666667,6.31,TRUE
3142071,,,,,,,FALSE,,,,,,FALSE,,,6.741538462,,,FALSE
3142194,7.443846154,6.823846154,6.24,6.3,,,FALSE,,,,,,FALSE,,,,,,FALSE
3142440,6.736153846,6.550666667,6.026666667,4.39,,,FALSE,,,,6.7,,FALSE,,,,,,FALSE
3142809,5.188888889,,,,,,FALSE,5.188888889,,,,,FALSE,,,5.195,,,FALSE
3143055,,,,,,,FALSE,,,,,,FALSE,,5.23,6.319230769,5.792307692,6.03,TRUE
3143178,,,,,,,FALSE,,6.823846154,6.426666667,5.41,,FALSE,,7.18,,,,FALSE
3143301,,,,,,,FALSE,,6.533076923,6.426666667,5.99,,FALSE,,7.01,,,,FALSE
3145638,,,,6.866666667,6.990909091,7.066666667,FALSE,,,,,,FALSE,,,,,,FALSE
3145761,,,,,,,FALSE,,6.905384615,6.666666667,6.76,6.66,FALSE,,7.3,,,,FALSE
3145884,,,,,,,FALSE,,6.626923077,6.18,,,FALSE,,7.07,,,,FALSE
3146007,,,,,,,FALSE,,6.529230769,6.506666667,6.18,5.92,FALSE,,6.99,,,,FALSE
3146130,5.928333333,,,,,,FALSE,,5.162307692,6.1,6.33,,FALSE,,,,,,FALSE
3147606,6.666666667,,,,,,FALSE,6.666666667,7.511538462,7.08,6.509090909,6.336363636,TRUE,,,,,,FALSE
3147729,6,,,,,,FALSE,6,6.513846154,6.42,5.69,,FALSE,,,,,,FALSE
3147852,6.511111111,,,,,,FALSE,6.511111111,7.158461538,7.086666667,6.57,6.54,TRUE,,,,,,FALSE
3147975,,,,,,,FALSE,,,,,,FALSE,,6.505833333,5.865,,,FALSE
3148098,6.813076923,6.123076923,,,,,FALSE,,,6.18,4.33,,FALSE,,,,,,FALSE
3148221,6.288888889,,,,,,FALSE,6.288888889,6.44,6.093333333,5.81,6.15,TRUE,,,,,,FALSE
3148344,5.488888889,,,,,,FALSE,5.488888889,5.938461538,,,,FALSE,,,,6.415384615,6.25,FALSE
3148467,,,,,,,FALSE,,6.815384615,6.56,6.27,6.21,FALSE,,7.41,,,,FALSE
3148590,7.655555556,,7.646666667,6.681818182,6.85,,FALSE,7.655555556,7.920769231,,,,FALSE,,,,,,FALSE
3148713,7.066666667,,,,,,FALSE,7.066666667,7.469230769,7.34,7.081818182,6.872727273,TRUE,,,,,,FALSE
3149205,,,,,,,FALSE,,,,6.76,,FALSE,,7.715384615,7.463076923,7.533333333,7.42,TRUE
3149451,5.518333333,,,,,,FALSE,,5.223846154,6.1,5.85,,FALSE,,,,,,FALSE
3151050,6.3625,5.345384615,,,,,FALSE,,,5.58,,,FALSE,,,,,6.71,FALSE
3151296,,,,,,,FALSE,,,,,,FALSE,,6.181538462,,,,FALSE
3151419,,,,,,,FALSE,,,,,,FALSE,,,6.480714286,,,FALSE
3153633,6,,,,,,FALSE,6,6.598461538,6.5,6.51,6.29,TRUE,,,,,,FALSE
3156585,,,,,,,FALSE,,6.965384615,6.893333333,7.14,6.96,FALSE,,7.01,,,,FALSE
3156708,,,,,,,FALSE,,,,,,FALSE,,6.4225,6.22,5.7,6.288888889,TRUE
3156831,,,,,,,FALSE,,6.705384615,6.566666667,6.82,6.95,FALSE,,7.734615385,,,,FALSE
3156954,7.67,7.951333333,8.105882353,8,8.07,,FALSE,,,,,,FALSE,,,,,,FALSE
3157077,,,,,,,FALSE,,6.736923077,6.346666667,6.25,6.24,FALSE,,7.02,,,,FALSE
3157200,,,,,,,FALSE,,,,,,FALSE,,6.09,6.141538462,6.241666667,6.37,TRUE
3157323,,,,,,,FALSE,,6.767692308,6.326666667,5.39,,FALSE,,6.51,,,,FALSE
3157938,,,,,,,FALSE,,,,,,FALSE,,5.95,5.855384615,,,FALSE
3158061,5.755555556,,,,,,FALSE,5.755555556,5.940769231,5.5,5.82,,FALSE,,,,,,FALSE
3158307,7.067692308,6.736153846,6.606666667,6.5,6.5,,FALSE,,,,,,FALSE,,,,,,FALSE
3158430,,,,,,,FALSE,,6.369230769,6.033333333,6.05,5.86,FALSE,,6.859230769,,,,FALSE
3159168,,,,,,,FALSE,,6.684615385,5.953333333,,,FALSE,,6.7,,,,FALSE
3159537,,,,,,,FALSE,,,,,,FALSE,,6.1825,5.53,5.954545455,5.72,TRUE
3159660,,,,,,,FALSE,,,,5.77,,FALSE,,,6.83,6.609090909,6.745454545,FALSE
3159783,,,,,,,FALSE,,,,,,FALSE,,,,6.4,6.427272727,FALSE
3160398,,,,,,,FALSE,,,,,,FALSE,,,,6.858333333,6.809090909,FALSE
3160521,,,,,,,FALSE,,,,6,6.081818182,FALSE,,,,,,FALSE
3160644,,,,,,,FALSE,,6.666428571,6.440666667,6.127272727,6.2,FALSE,,,,,,FALSE
3160890,,,,,,,FALSE,,,,5.890909091,5.718181818,FALSE,,,,,,FALSE
3161013,,,,,,,FALSE,,,6.212,6.009090909,5.825,FALSE,,,,,,FALSE
3161136,,,,,,,FALSE,,,,,,FALSE,,,7.184285714,6.872727273,6.963636364,FALSE
3161259,,,,,,,FALSE,,,,,,FALSE,,,5.936428571,5.808333333,6.5,FALSE
3162366,,,,,,,FALSE,,,,6.2,6.163636364,FALSE,,,,,,FALSE
3162612,,,6.771333333,6.744444444,6.441666667,6.381818182,FALSE,,,,,,FALSE,,,,,,FALSE
3162858,,,,,,,FALSE,,6.838571429,6.773333333,6.609090909,6.49,FALSE,,,,,,FALSE
3162981,,,,,,,FALSE,,,,,,FALSE,,,,4.7,,FALSE
3163596,,,,,,,FALSE,,,,5.52,,FALSE,,,,,,FALSE
3163719,,,,,,,FALSE,,,,4.29,,FALSE,,,,,,FALSE
3168024,,,,,,,FALSE,,,,7.45,7.31,FALSE,,,7.983846154,7.890909091,7.790909091,FALSE
3168393,7.281538462,7.038461538,7.146666667,7.43,,,FALSE,,,,,,FALSE,,,,,,FALSE
3168516,,,,,,,FALSE,,5.738461538,,,,FALSE,,,,6.281818182,,FALSE
3168762,,,,,,,FALSE,,7.069230769,6.653333333,6.590909091,,FALSE,,,,,,FALSE
3169008,,,,,,,FALSE,,,,,,FALSE,,6.504545455,5.566666667,,,FALSE
3169131,6.373076923,6.115384615,,,,,FALSE,,,6.446666667,5.7,,FALSE,,,,,,FALSE
3169254,6.745,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3169377,6.316666667,,,,,,FALSE,6.316666667,5.869230769,6.446666667,,,FALSE,,,,,,FALSE
3169746,7.566923077,7.453333333,7.352941176,6.588888889,,,FALSE,,,,,,FALSE,,,,,,FALSE
3170607,,,,,,,FALSE,,,,,,FALSE,,,6.791666667,6.408333333,6.622222222,FALSE
3170976,5.958333333,,,,,,FALSE,5.958333333,5.65,6.4,,,FALSE,,,,,,FALSE
3171099,,,,,,,FALSE,,5.992307692,,,,FALSE,,,,6.25,6.3,FALSE
3171222,7.046923077,7.161538462,6.766666667,5.08,,,FALSE,,,,,,FALSE,,,,,,FALSE
3171345,7.366666667,6.938461538,6.646666667,,,,FALSE,7.366666667,,,6.44,,FALSE,,,,,,FALSE
3173682,,,,,,,FALSE,,5,,,,FALSE,,,,,,FALSE
3173805,7.516666667,7.476923077,7.186666667,6.37,,,FALSE,7.516666667,,,,,FALSE,,,,,,FALSE
3174051,,,,,,,FALSE,,,,,,FALSE,,6.6525,6.730769231,7.009090909,6.92,TRUE
3174174,7.391538462,7.446666667,7.1,6.877777778,,,FALSE,,,,,,FALSE,,,,,,FALSE
3174297,,,,,,,FALSE,,6.461538462,7.38,,,FALSE,,,,,,FALSE
3174420,,,,,,,FALSE,,,,,,FALSE,,6.71,6.269230769,6.163636364,6.15,TRUE
3174543,,,,,,,FALSE,,7.1,6.9,6.63,,FALSE,,,,,,FALSE
3174666,,,,,,,FALSE,,,,,,FALSE,,,6.423076923,5.958333333,6.32,FALSE
3174789,7.03,6.969230769,6.753333333,6.145454545,,,FALSE,,,,,,FALSE,,,,,,FALSE
3174912,7.041538462,7.138461538,7.106666667,7.43,,,FALSE,,,,,,FALSE,,,,,,FALSE
3175035,,,,,,,FALSE,,,,,,FALSE,,6.968333333,6.284615385,6.172727273,6.26,TRUE
3175158,7.683333333,7.330769231,7.64,7.1,,,FALSE,7.683333333,,,,,FALSE,,,,,,FALSE
3175281,,,,,,,FALSE,,7.715384615,7.526666667,7.618181818,,FALSE,,7.633333333,,,,FALSE
3175404,,,,,,,FALSE,,,,,,FALSE,,6.108333333,6.607692308,,,FALSE
3175527,,,,,,,FALSE,,6.676923077,6.273333333,5.87,,FALSE,,7.458333333,,,,FALSE
3175650,,,,,,,FALSE,,,,,,FALSE,,7.38,6.930769231,6.533333333,6.66,TRUE
3175773,,,,,,,FALSE,,,,,,FALSE,,7.608181818,7.958333333,7.509090909,7.3,TRUE
3175896,7.535384615,7.473333333,7.1,6.427272727,,,FALSE,,,,,,FALSE,,,,,,FALSE
3176019,7.034615385,6.986666667,6.823529412,7.11,,,FALSE,,,,,,FALSE,,,,,,FALSE
3176142,7.233333333,7.115384615,6.793333333,6.23,,,FALSE,7.233333333,,,,,FALSE,,,,,,FALSE
3176265,6.341666667,,,,,,FALSE,6.341666667,6.592307692,6.546666667,5.98,,FALSE,,,,,,FALSE
3176388,7.605384615,7.42,7.382352941,6.822222222,,,FALSE,,,,,,FALSE,,,,,,FALSE
3176634,7.401538462,7.223076923,7.14,7.18,,,FALSE,,,,,,FALSE,,,,,,FALSE
3176757,7.108461538,6.853846154,7.013333333,6.6,,,FALSE,,,,,,FALSE,,,,,,FALSE
3177249,6.083333333,,,,,,FALSE,6.083333333,5.392307692,,,,FALSE,,,6.953846154,6.25,,FALSE
3177372,,,,,,,FALSE,,,,,,FALSE,,5.333333333,6.1,5.863636364,,FALSE
3177495,,,,,,,FALSE,,,,,,FALSE,,6.533333333,6.576923077,7.136363636,7.2,TRUE
3177618,,,,,,,FALSE,,5.538461538,,,,FALSE,,,,,,FALSE
3177741,,,,,,,FALSE,,,,,,FALSE,,6.695,6.415384615,6.4,6.29,TRUE
3177864,,,,,,,FALSE,,6.961538462,6.326666667,6.27,,FALSE,,,,,,FALSE
3177987,,,,,,,FALSE,,,,,,FALSE,,6.425,6.338461538,6.081818182,6.17,TRUE
3178233,6.838461538,6.861538462,6.813333333,6.63,,,FALSE,,,,,,FALSE,,,,,,FALSE
3178356,7.383076923,6.538461538,6.226666667,5.944444444,,,FALSE,,,,,,FALSE,,,,,,FALSE
3178479,,,,,,,FALSE,,8.115384615,7.686666667,7.2,,FALSE,,,,,,FALSE
3178602,,,,,,,FALSE,,,,,,FALSE,,6.729166667,6.615384615,6.527272727,6.55,TRUE
3178725,7.203846154,7.32,7.676470588,7.477777778,,,FALSE,,,,,,FALSE,,,,,,FALSE
3178848,,,,,,,FALSE,,6.969230769,6.4,6.445454545,,FALSE,,,,,,FALSE
3178971,,,,,,,FALSE,,7.2,7.42,7.436363636,,FALSE,,,,,,FALSE
3179094,7.025,7.092307692,7.033333333,6.41,,,FALSE,7.025,,,,,FALSE,,,,,,FALSE
3179463,6.634615385,6.476923077,5.230769231,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3179586,,,,,,,FALSE,,,,,,FALSE,,6.848181818,6.483333333,5.845454545,,FALSE
3179709,6.5675,6.215384615,5.933333333,,,,FALSE,,,,6.25,,FALSE,,,,,,FALSE
3179832,6.294166667,6.261538462,5.74,,,,FALSE,,,,5.51,,FALSE,,,,,,FALSE
3179955,,,,,,,FALSE,,,,,,FALSE,,5.858333333,6.146153846,5.566666667,,FALSE
3180078,6.6925,6.761538462,6.733333333,5.78,,,FALSE,,,,,,FALSE,,,,,,FALSE
3180324,7.884166667,7.515384615,7.586666667,7.663636364,,,FALSE,,,,,,FALSE,,,,,,FALSE
3181062,7.046153846,6.969230769,7.126666667,7.45,,,FALSE,,,,,,FALSE,,,,,,FALSE
3181185,,,,,,,FALSE,,,,,,FALSE,,6.55,6.592307692,6.545454545,6.84,TRUE
3181308,7.053076923,7.046666667,7.164705882,6.877777778,,,FALSE,,,,,,FALSE,,,,,,FALSE
3181431,6.3,,,,,,FALSE,6.3,6.384615385,6.333333333,5.32,,FALSE,,,,,,FALSE
3181554,,,,,,,FALSE,,,,,,FALSE,,6.765454545,6.333333333,6.063636364,6.01,TRUE
3181677,,,,,,,FALSE,,6.323076923,5.3,,,FALSE,,,,6.545454545,,FALSE
3181800,,,,,,,FALSE,,6.930769231,6.633333333,5.76,,FALSE,,7.233333333,,,,FALSE
3185859,,,,,,,FALSE,,7.115384615,6.726666667,6.518181818,,FALSE,,,,,,FALSE
3186474,,,,,,,FALSE,,,,,,FALSE,,7.331666667,6.876923077,6.016666667,6.027272727,TRUE
3187089,,,,,,,FALSE,,,,,,FALSE,,6.775,6.623076923,,,FALSE
3187581,7.313076923,6.938461538,6.533333333,,,,FALSE,,,,6.55,,FALSE,,,,,,FALSE
3188196,,,,,,,FALSE,,,,,,FALSE,,5.975,5.884615385,4.390909091,,FALSE
3188319,,,,,,,FALSE,,,,,,FALSE,,5.433333333,5.146153846,6.1,,FALSE
3190779,7.191666667,6.833333333,6.253333333,,,,FALSE,7.191666667,,,,,FALSE,,,,,,FALSE
3191271,,,,,,,FALSE,,,,,,FALSE,,8.057272727,8.066666667,7.375,7.27,TRUE
3191517,5.341666667,,,,,,FALSE,5.341666667,,,,,FALSE,,,6.445454545,,,FALSE
3191640,,,,,,,FALSE,,,,,,FALSE,,5.866666667,6.315384615,6.316666667,6.33,TRUE
3191763,,,,,,,FALSE,,,,,,FALSE,,,6.050909091,6.527272727,6.718181818,FALSE
3192255,6.851538462,6.453846154,6.306666667,5.55,,,FALSE,,,,,,FALSE,,,,,,FALSE
3192624,5.441666667,,,,,,FALSE,5.441666667,5.438461538,,,,FALSE,,,,6.763636364,,FALSE
3192993,7.3,7.123076923,6.646666667,,,,FALSE,7.3,,,6.63,,FALSE,,,,,,FALSE
3194100,7.108333333,6.746153846,6.313333333,5.22,,,FALSE,7.108333333,,,,,FALSE,,,,,,FALSE
3194469,,,,,,,FALSE,,6.030769231,6.133333333,6.01,,FALSE,,,,,,FALSE
3194961,,,,,,,FALSE,,6.607692308,,,,FALSE,,7.716666667,,7.941666667,8.072727273,FALSE
3195822,,,,,,,FALSE,,6.8,6.846666667,6.56,,FALSE,,7.225,,,,FALSE
3195945,6.325,,,,,,FALSE,6.325,6.453846154,6.52,,,FALSE,,,,,,FALSE
3196068,,,,,,,FALSE,,,,,,FALSE,,7.905454545,7.641666667,7.072727273,7.06,TRUE
3196191,,,,,,,FALSE,,,,,,FALSE,,5.783333333,6.538461538,5.841666667,,FALSE
3197175,,,,,,,FALSE,,6.792307692,6.953333333,6.5,,FALSE,,7.058333333,,,,FALSE
3197421,,,,,,,FALSE,,6.953846154,6.886666667,6.727272727,,FALSE,,,,,,FALSE
3199143,,,,,,,FALSE,,,,,,FALSE,,,6.5,6.208333333,6.12,FALSE
3199266,7.361538462,7.469230769,7.373333333,6.14,,,FALSE,,,,,,FALSE,,,,,,FALSE
3199389,6.825,,,,,,FALSE,6.825,7.3,7.173333333,6.090909091,,FALSE,,,,,,FALSE
3200988,6.075,,,,,,FALSE,6.075,6.092307692,,,,FALSE,,,,4.336363636,,FALSE
3204309,,,,,,,FALSE,,,,,,FALSE,,6.791666667,6.676923077,6.827272727,6.911111111,TRUE
3204555,,,,,,,FALSE,,,,,,FALSE,,7.383333333,7.238461538,6.909090909,6.99,TRUE
3204801,,,,,,,FALSE,,,,,,FALSE,,,6.893846154,6.669230769,6.990909091,FALSE
3211689,,,,,,,FALSE,,,,,,FALSE,,6.7175,6.484615385,6.345454545,6.336363636,TRUE
3211812,,,,,,,FALSE,,,,,,FALSE,,6.566363636,5.883333333,6.3,,FALSE
3211935,,,,,,,FALSE,,,,,,FALSE,,,6.207692308,6.145454545,6.16,FALSE
3212058,6.425,,,,,,FALSE,6.425,6.653846154,6.5,5.75,,FALSE,,,,,,FALSE
3212181,,,,,,,FALSE,,7.315384615,6.926666667,6.754545455,,FALSE,,,,,,FALSE
3212304,5.791666667,,,,,,FALSE,5.791666667,,,,,FALSE,,,6.407692308,5.633333333,,FALSE
3212427,,,,,,,FALSE,,,,,,FALSE,,6.554166667,5.5,6.054545455,,FALSE
3212673,,,,,,,FALSE,,,,,,FALSE,,6.675,6.853846154,6.690909091,6.89,TRUE
3212919,7.391666667,7.415384615,7.606666667,7.4,,,FALSE,7.391666667,,,,,FALSE,,,,,,FALSE
3213042,,,,,,,FALSE,,,,5.99,5.518181818,FALSE,,,,,,FALSE
3214026,5.4,,,,,,FALSE,5.4,,,,,FALSE,,,6.161538462,4.581818182,,FALSE
3214272,,,,,,,FALSE,,,,,,FALSE,,,6.330769231,6.433333333,6.445454545,FALSE
3214518,,,,,,,FALSE,,,,,,FALSE,,6.691666667,6.961538462,6.616666667,6.663636364,TRUE
3214764,,,,,,,FALSE,,,,,,FALSE,,6.466666667,7.207692308,,,FALSE
3214887,4.44,,,,,,FALSE,4.44,4.918461538,,,,FALSE,,,,,,FALSE
3215010,,,,,,,FALSE,,,,,,FALSE,,,,,6.28,FALSE
3215133,,7.198,6.574705882,6.1,6.75,6.57,FALSE,,,,,,FALSE,,,,,,FALSE
3216978,,,,7.111111111,6.883333333,6.654545455,FALSE,,,,,,FALSE,,,,,,FALSE
3217101,,,,,,,FALSE,,,,6.59,6.39,FALSE,,,,7.15,7.136363636,FALSE
3218331,,,,,,,FALSE,,,6.32,6.34,,FALSE,,6.75,7.376923077,,,FALSE
3218577,,,,,,,FALSE,,,,,,FALSE,,,6.208333333,6.581818182,6.76,FALSE
3220914,,,,,,,FALSE,,,5.897333333,5.1,,FALSE,,,,,,FALSE
3221037,,,,,,,FALSE,,6.116923077,5.833333333,,,FALSE,,,,,,FALSE
3221283,,7.500833333,,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3221406,,,,,,,FALSE,,,,,,FALSE,,,,6.336363636,6.2,FALSE
3221529,,,,,,,FALSE,,,,,,FALSE,,,,6.718181818,7.3,FALSE
3225957,,,,,,,FALSE,,,6.78,7.15,7.01,FALSE,,,7.323076923,,,FALSE
3226080,,,,,,,FALSE,,,,,,FALSE,,,6.058333333,4.866666667,,FALSE
3226203,,,7.321176471,6.78,6.154545455,6.245454545,FALSE,,,,,,FALSE,,,,,,FALSE
3226326,,,,,,,FALSE,,6.083076923,,,,FALSE,,,,6.416666667,6.35,FALSE
3226449,,,,,,,FALSE,,,,,,FALSE,,,6.107692308,5.925,5.99,FALSE
3226572,,,,,,,FALSE,,,6.46,6.772727273,6.32,FALSE,,,,,,FALSE
3226695,,,,,,,FALSE,,,,6.19,6.045454545,FALSE,,,,,,FALSE
3226818,6.091666667,,,,,,FALSE,6.091666667,5.446153846,,,,FALSE,,,,,,FALSE
3226941,,,,,,,FALSE,,,,5.07,,FALSE,,,,,,FALSE
3227064,,,,,,,FALSE,,,,6.14,,FALSE,,,,,,FALSE
3227187,,6.353846154,6.133333333,5.33,,,FALSE,,,,,,FALSE,,,,,,FALSE
3227310,,,,,,,FALSE,,5.846923077,,,,FALSE,,,,6.2,6.32,FALSE
3228048,,,,,,,FALSE,,,6.383333333,6.490909091,6.3,FALSE,,,,,,FALSE
3228171,,,,,,,FALSE,,,6.118571429,5.58,5.65,FALSE,,,,,,FALSE
3228294,,,,6.488888889,6.275,6.154545455,FALSE,,,,,,FALSE,,,,,,FALSE
3228663,,,,,,,FALSE,,6,5.993333333,5.85,,FALSE,,,,,,FALSE
3228909,,,,,,,FALSE,,,,,,FALSE,,6.136363636,,,,FALSE
3229401,,,,,,,FALSE,,,,3.67,,FALSE,,,,,,FALSE
3243669,,,,,,,FALSE,,,,,,FALSE,,7.106363636,6.766666667,6.4,6.22,TRUE
3248220,,,,,,,FALSE,,6.861538462,,,,FALSE,,,,,,FALSE
3252648,6.25,,,,,,FALSE,6.25,5.338461538,,,,FALSE,,,,6.527272727,,FALSE
3252894,7.416666667,7.084615385,6.826666667,,,,FALSE,7.416666667,,,,,FALSE,,,,,,FALSE
3253509,,,,,,,FALSE,,6.530769231,6.206666667,,,FALSE,,,,,,FALSE
3253755,,,,,,,FALSE,,6.561538462,5.88,,,FALSE,,7.033333333,,,,FALSE
3254124,,,,,,,FALSE,,6.507692308,6.06,,,FALSE,,,,,,FALSE
3254247,,,,,,,FALSE,,,,,,FALSE,,6.433333333,6.576923077,6.072727273,,FALSE
